datetime,Governorate,lat,lon,PM10,PM2_5,Nitrogen_Dioxide,Sulphur_Dioxide,Carbon_Monoxide,AQI_Level,date,hour,month,year,quarter,day_of_week,is_weekend,time_bucket,season,aqi_label,health_alert,pm25_exceeds_who,pollution_solar_penalty_pct
2024-04-03,Minya,27.75,30.75,51.833923,36.20016,1.2361236,5.0183644,173.82718,4,2024-04-03,0,4,2024,2,2,0,Late Night,Spring,Poor,1,1,5.43
2024-05-03,Minya,27.75,30.75,10.857491,7.413746,1.7817812,7.8324547,240.85245,1,2024-05-03,0,5,2024,2,4,0,Late Night,Spring,Good,0,0,1.11
2024-06-03,Minya,27.75,30.75,67.49366,42.214653,1.2285739,4.964477,179.31226,4,2024-06-03,0,6,2024,2,0,0,Late Night,Summer,Poor,1,1,6.33
2024-07-03,Minya,27.75,30.75,21.419909,12.875603,0.8566939,3.203695,155.15228,2,2024-07-03,0,7,2024,3,2,0,Late Night,Summer,Fair,0,0,1.93
2024-08-03,Minya,27.75,30.75,25.718464,16.693462,0.9936627,4.102958,163.59978,2,2024-08-03,0,8,2024,3,5,1,Late Night,Summer,Fair,0,1,2.5
2024-09-03,Minya,27.75,30.75,9.500354,6.205937,1.3167735,4.1854944,164.8692,1,2024-09-03,0,9,2024,3,1,0,Late Night,Autumn,Good,0,0,0.93
2024-10-03,Minya,27.75,30.75,12.630721,8.516963,1.6405252,7.981555,220.97073,1,2024-10-03,0,10,2024,4,3,0,Late Night,Autumn,Good,0,0,1.28
2024-11-03,Minya,27.75,30.75,64.71487,42.279568,1.4212841,5.512334,178.10606,4,2024-11-03,0,11,2024,4,6,1,Late Night,Autumn,Poor,1,1,6.34
2024-12-03,Minya,27.75,30.75,26.415648,18.088997,2.0774736,8.865186,222.59866,2,2024-12-03,0,12,2024,4,1,0,Late Night,Winter,Fair,0,1,2.71
2024-01-04,Minya,27.75,30.75,60.537785,39.441147,0.9464174,3.0423734,139.05011,4,2024-01-04,0,1,2024,1,3,0,Late Night,Winter,Poor,1,1,5.92
2024-02-04,Minya,27.75,30.75,13.6273,8.334837,1.6516595,7.649987,203.70558,1,2024-02-04,0,2,2024,1,6,1,Late Night,Winter,Good,0,0,1.25
2024-03-04,Minya,27.75,30.75,72.21433,47.88478,2.0735443,10.947827,246.48196,4,2024-03-04,0,3,2024,1,0,0,Late Night,Spring,Poor,1,1,7.18
2024-04-04,Minya,27.75,30.75,54.270176,36.627853,1.5809747,7.6233277,196.61353,4,2024-04-04,0,4,2024,2,3,0,Late Night,Spring,Poor,1,1,5.49
2024-05-04,Minya,27.75,30.75,40.945793,28.18217,1.5058036,7.2353716,201.03993,4,2024-05-04,0,5,2024,2,5,1,Late Night,Spring,Poor,1,1,4.23
2024-06-04,Minya,27.75,30.75,47.622734,30.492174,0.9642449,3.837215,146.41571,4,2024-06-04,0,6,2024,2,1,0,Late Night,Summer,Poor,1,1,4.57
2024-07-04,Minya,27.75,30.75,23.354914,12.089629,0.871107,2.4077735,127.68757,2,2024-07-04,0,7,2024,3,3,0,Late Night,Summer,Fair,0,0,1.81
2024-08-04,Minya,27.75,30.75,47.227787,26.212036,0.7977647,1.9994104,127.157776,4,2024-08-04,0,8,2024,3,6,1,Late Night,Summer,Poor,1,1,3.93
2024-09-04,Minya,27.75,30.75,28.16057,16.838385,0.7973833,2.097579,131.60414,2,2024-09-04,0,9,2024,3,2,0,Late Night,Autumn,Fair,0,1,2.53
2024-10-04,Minya,27.75,30.75,46.136166,28.52562,0.7824177,2.9859848,145.62787,4,2024-10-04,0,10,2024,4,4,0,Late Night,Autumn,Poor,1,1,4.28
2024-11-04,Minya,27.75,30.75,43.76295,30.142075,0.93323684,4.815661,169.23055,4,2024-11-04,0,11,2024,4,0,0,Late Night,Autumn,Poor,1,1,4.52
2024-12-04,Minya,27.75,30.75,37.513245,26.10608,1.1218575,6.219068,196.13446,4,2024-12-04,0,12,2024,4,2,0,Late Night,Winter,Poor,1,1,3.92
2024-01-05,Minya,27.75,30.75,45.07274,30.95539,1.0095136,3.3504648,138.84457,4,2024-01-05,0,1,2024,1,4,0,Late Night,Winter,Poor,1,1,4.64
2024-02-05,Minya,27.75,30.75,32.892673,22.764538,1.2277076,4.573451,144.72507,3,2024-02-05,0,2,2024,1,0,0,Late Night,Winter,Moderate,0,1,3.41
2024-03-05,Minya,27.75,30.75,73.99035,41.18465,0.9701637,3.029868,143.2253,4,2024-03-05,0,3,2024,1,1,0,Late Night,Spring,Poor,1,1,6.18
2024-04-05,Minya,27.75,30.75,81.25016,52.380074,1.060462,3.7160816,132.68642,5,2024-04-05,0,4,2024,2,4,0,Late Night,Spring,Very Poor,1,1,7.86
2024-05-05,Minya,27.75,30.75,65.06707,34.15647,0.82445276,2.354625,127.628044,4,2024-05-05,0,5,2024,2,6,1,Late Night,Spring,Poor,1,1,5.12
2024-06-05,Minya,27.75,30.75,32.059917,19.36786,0.70298547,1.8688979,118.54701,2,2024-06-05,0,6,2024,2,2,0,Late Night,Summer,Fair,0,1,2.91
2024-07-05,Minya,27.75,30.75,51.858025,31.746595,0.86535156,3.5367975,135.64719,4,2024-07-05,0,7,2024,3,4,0,Late Night,Summer,Poor,1,1,4.76
2024-08-05,Minya,27.75,30.75,47.768024,33.346622,1.2866181,5.910522,173.11374,4,2024-08-05,0,8,2024,3,0,0,Late Night,Summer,Poor,1,1,5.0
2024-09-05,Minya,27.75,30.75,44.58536,30.812714,1.199129,3.7103972,147.30003,4,2024-09-05,0,9,2024,3,3,0,Late Night,Autumn,Poor,1,1,4.62
2024-10-05,Minya,27.75,30.75,73.288445,46.678905,1.0084122,2.2337189,125.00419,4,2024-10-05,0,10,2024,4,5,1,Late Night,Autumn,Poor,1,1,7.0
2024-11-05,Minya,27.75,30.75,104.45115,56.46052,1.0391929,3.683226,135.56644,5,2024-11-05,0,11,2024,4,1,0,Late Night,Autumn,Very Poor,1,1,8.47
2024-12-05,Minya,27.75,30.75,71.04291,43.048656,0.7804275,2.5619328,128.69612,4,2024-12-05,0,12,2024,4,3,0,Late Night,Winter,Poor,1,1,6.46
2024-01-06,Minya,27.75,30.75,70.43673,39.411587,0.738946,2.0210679,124.82706,4,2024-01-06,0,1,2024,1,5,1,Late Night,Winter,Poor,1,1,5.91
2024-02-06,Minya,27.75,30.75,63.325386,42.91462,0.97270036,3.016794,122.28584,4,2024-02-06,0,2,2024,1,1,0,Late Night,Winter,Poor,1,1,6.44
2024-03-06,Minya,27.75,30.75,78.92447,53.05725,1.4283572,6.5643916,168.75151,5,2024-03-06,0,3,2024,1,2,0,Late Night,Spring,Very Poor,1,1,7.96
2024-04-06,Minya,27.75,30.75,39.305634,25.365353,1.4762264,7.0624537,179.32646,4,2024-04-06,0,4,2024,2,5,1,Late Night,Spring,Poor,1,1,3.8
2024-05-06,Minya,27.75,30.75,102.175476,69.50279,1.2777648,5.65916,152.9031,5,2024-05-06,0,5,2024,2,0,0,Late Night,Spring,Very Poor,1,1,10.43
2024-06-06,Minya,27.75,30.75,28.041313,19.031858,1.3370241,6.0341563,160.5375,2,2024-06-06,0,6,2024,2,3,0,Late Night,Summer,Fair,0,1,2.85
2024-07-06,Minya,27.75,30.75,86.530914,59.88659,1.147906,5.2774,154.7116,5,2024-07-06,0,7,2024,3,5,1,Late Night,Summer,Very Poor,1,1,8.98
2024-08-06,Minya,27.75,30.75,86.04616,56.052727,1.0137626,4.212211,133.59709,5,2024-08-06,0,8,2024,3,1,0,Late Night,Summer,Very Poor,1,1,8.41
2024-09-06,Minya,27.75,30.75,54.928024,34.53056,0.7878598,2.1254892,110.66295,4,2024-09-06,0,9,2024,3,4,0,Late Night,Autumn,Poor,1,1,5.18
2024-10-06,Minya,27.75,30.75,84.80629,56.187218,0.9414649,3.2184176,119.62444,5,2024-10-06,0,10,2024,4,6,1,Late Night,Autumn,Very Poor,1,1,8.43
2024-11-06,Minya,27.75,30.75,44.8606,30.877005,1.1783457,5.84339,153.76077,4,2024-11-06,0,11,2024,4,2,0,Late Night,Autumn,Poor,1,1,4.63
2024-12-06,Minya,27.75,30.75,87.591385,65.590256,1.0759565,4.150138,127.85459,5,2024-12-06,0,12,2024,4,4,0,Late Night,Winter,Very Poor,1,1,9.84
2024-01-07,Minya,27.75,30.75,47.018147,31.810942,0.8876484,3.5774975,123.65246,4,2024-01-07,0,1,2024,1,6,1,Late Night,Winter,Poor,1,1,4.77
2024-02-07,Minya,27.75,30.75,57.709484,36.735626,0.8845789,3.015657,118.66442,4,2024-02-07,0,2,2024,1,2,0,Late Night,Winter,Poor,1,1,5.51
2024-03-07,Minya,27.75,30.75,37.361134,23.391975,0.9228629,3.4423237,124.363,3,2024-03-07,0,3,2024,1,3,0,Late Night,Spring,Moderate,0,1,3.51
2024-04-07,Minya,27.75,30.75,54.541035,35.81863,1.1042502,4.3909836,138.41444,4,2024-04-07,0,4,2024,2,6,1,Late Night,Spring,Poor,1,1,5.37
2024-05-07,Minya,27.75,30.75,22.79853,14.33159,1.0421203,5.662912,154.57906,2,2024-05-07,0,5,2024,2,1,0,Late Night,Spring,Fair,0,0,2.15
2024-06-07,Minya,27.75,30.75,52.112453,32.955086,0.8812748,3.9179895,117.235985,4,2024-06-07,0,6,2024,2,4,0,Late Night,Summer,Poor,1,1,4.94
2024-07-07,Minya,27.75,30.75,50.759354,36.04646,0.9619996,3.9929092,136.35918,4,2024-07-07,0,7,2024,3,6,1,Late Night,Summer,Poor,1,1,5.41
2024-08-07,Minya,27.75,30.75,34.938694,24.458132,0.81517303,3.03379,116.22594,3,2024-08-07,0,8,2024,3,2,0,Late Night,Summer,Moderate,0,1,3.67
2024-09-07,Minya,27.75,30.75,57.08034,37.147858,0.7994558,2.8852582,117.75742,4,2024-09-07,0,9,2024,3,5,1,Late Night,Autumn,Poor,1,1,5.57
2024-10-07,Minya,27.75,30.75,33.00829,22.911991,0.8198058,3.3292053,121.569885,3,2024-10-07,0,10,2024,4,0,0,Late Night,Autumn,Moderate,0,1,3.44
2024-11-07,Minya,27.75,30.75,47.425148,31.655872,0.69122595,2.1731808,108.71102,4,2024-11-07,0,11,2024,4,3,0,Late Night,Autumn,Poor,1,1,4.75
2024-12-07,Minya,27.75,30.75,47.685944,30.462957,0.8173899,2.446143,116.2812,4,2024-12-07,0,12,2024,4,5,1,Late Night,Winter,Poor,1,1,4.57
2024-01-08,Minya,27.75,30.75,32.97282,21.67303,0.8258312,3.0892124,143.45592,3,2024-01-08,0,1,2024,1,0,0,Late Night,Winter,Moderate,0,1,3.25
2024-02-08,Minya,27.75,30.75,53.17452,32.952583,0.8290713,3.3383572,140.18207,4,2024-02-08,0,2,2024,1,3,0,Late Night,Winter,Poor,1,1,4.94
2024-03-08,Minya,27.75,30.75,19.000708,11.638349,0.8986618,3.5078642,151.48041,2,2024-03-08,0,3,2024,1,4,0,Late Night,Spring,Fair,0,0,1.75
2024-04-08,Minya,27.75,30.75,46.177776,28.43126,0.91041416,2.995364,141.91605,4,2024-04-08,0,4,2024,2,0,0,Late Night,Spring,Poor,1,1,4.26
2024-05-08,Minya,27.75,30.75,55.90573,36.857044,0.9800758,3.4747245,147.1015,4,2024-05-08,0,5,2024,2,2,0,Late Night,Spring,Poor,1,1,5.53
2024-06-08,Minya,27.75,30.75,34.325695,23.323992,1.0987933,4.41986,162.97635,3,2024-06-08,0,6,2024,2,5,1,Late Night,Summer,Moderate,0,1,3.5
2024-07-08,Minya,27.75,30.75,56.58558,40.98911,0.98433906,4.002402,146.1062,4,2024-07-08,0,7,2024,3,0,0,Late Night,Summer,Poor,1,1,6.15
2024-08-08,Minya,27.75,30.75,38.1483,26.917633,0.94213283,3.7221072,153.47198,4,2024-08-08,0,8,2024,3,3,0,Late Night,Summer,Poor,1,1,4.04
2024-09-08,Minya,27.75,30.75,56.714725,39.199223,1.0496521,4.504159,172.3436,4,2024-09-08,0,9,2024,3,6,1,Late Night,Autumn,Poor,1,1,5.88
2024-10-08,Minya,27.75,30.75,29.714556,20.964762,1.0189283,3.872799,167.84879,3,2024-10-08,0,10,2024,4,1,0,Late Night,Autumn,Moderate,0,1,3.14
2024-11-08,Minya,27.75,30.75,39.023235,26.510406,1.0280801,3.6486695,155.06958,4,2024-11-08,0,11,2024,4,4,0,Late Night,Autumn,Poor,1,1,3.98
2024-12-08,Minya,27.75,30.75,58.290424,36.13377,0.8714196,2.8429668,145.6591,4,2024-12-08,0,12,2024,4,6,1,Late Night,Winter,Poor,1,1,5.42
2024-01-09,Minya,27.75,30.75,41.1153,26.255066,0.89398646,3.0759907,138.82683,4,2024-01-09,0,1,2024,1,1,0,Late Night,Winter,Poor,1,1,3.94
2024-02-09,Minya,27.75,30.75,56.690624,35.68971,0.8166936,2.6017232,132.60614,4,2024-02-09,0,2,2024,1,4,0,Late Night,Winter,Poor,1,1,5.35
2024-03-09,Minya,27.75,30.75,47.772118,31.016499,0.91871333,3.7940707,150.30878,4,2024-03-09,0,3,2024,1,5,1,Late Night,Spring,Poor,1,1,4.65
2024-04-09,Minya,27.75,30.75,29.062449,20.251265,1.0413815,4.172658,151.8568,3,2024-04-09,0,4,2024,2,1,0,Late Night,Spring,Moderate,0,1,3.04
2024-05-09,Minya,27.75,30.75,37.083282,25.886494,0.8948959,2.9094167,138.90111,4,2024-05-09,0,5,2024,2,3,0,Late Night,Spring,Poor,1,1,3.88
2024-06-09,Minya,27.75,30.75,31.644505,22.685526,0.9382106,3.1176014,146.36806,3,2024-06-09,0,6,2024,2,6,1,Late Night,Summer,Moderate,0,1,3.4
2024-07-09,Minya,27.75,30.75,47.66662,33.778633,0.8750576,2.7787523,137.75565,4,2024-07-09,0,7,2024,3,1,0,Late Night,Summer,Poor,1,1,5.07
2024-08-09,Minya,27.75,30.75,48.559288,34.65584,0.9538426,3.7710023,147.24077,4,2024-08-09,0,8,2024,3,4,0,Late Night,Summer,Poor,1,1,5.2
2024-09-09,Minya,27.75,30.75,43.46839,31.240234,1.1104177,5.6977925,179.03545,4,2024-09-09,0,9,2024,3,0,0,Late Night,Autumn,Poor,1,1,4.69
2024-10-09,Minya,27.75,30.75,44.311493,31.68816,0.9800758,3.755197,144.745,4,2024-10-09,0,10,2024,4,2,0,Late Night,Autumn,Poor,1,1,4.75
2024-11-09,Minya,27.75,30.75,19.452272,14.045554,1.0757006,3.48246,139.07214,2,2024-11-09,0,11,2024,4,5,1,Late Night,Autumn,Fair,0,0,2.11
2024-12-09,Minya,27.75,30.75,56.06944,36.385925,1.4780241,6.6215763,188.98166,4,2024-12-09,0,12,2024,4,0,0,Late Night,Winter,Poor,1,1,5.46
2024-01-10,Minya,27.75,30.75,27.56019,16.037348,0.94469076,2.5406735,148.92671,2,2024-01-10,0,1,2024,1,2,0,Late Night,Winter,Fair,0,1,2.41
2024-02-10,Minya,27.75,30.75,55.727924,35.65981,1.1253392,3.8207304,187.5239,4,2024-02-10,0,2,2024,1,5,1,Late Night,Winter,Poor,1,1,5.35
2024-03-10,Minya,27.75,30.75,20.04913,13.895601,1.35106,6.7146287,222.60403,2,2024-03-10,0,3,2024,1,6,1,Late Night,Spring,Fair,0,0,2.08
2024-04-10,Minya,27.75,30.75,52.28526,36.01076,1.5213388,7.9000416,208.75291,4,2024-04-10,0,4,2024,2,2,0,Late Night,Spring,Poor,1,1,5.4
2024-05-10,Minya,27.75,30.75,38.577583,26.42787,1.5792339,7.9878078,189.45993,4,2024-05-10,0,5,2024,2,4,0,Late Night,Spring,Poor,1,1,3.96
2024-06-10,Minya,27.75,30.75,35.064205,24.457905,1.5570934,8.880249,201.73221,3,2024-06-10,0,6,2024,2,0,0,Late Night,Summer,Moderate,0,1,3.67
2024-07-10,Minya,27.75,30.75,99.580574,69.4697,1.7006798,8.431698,191.06836,5,2024-07-10,0,7,2024,3,2,0,Late Night,Summer,Very Poor,1,1,10.42
2024-08-10,Minya,27.75,30.75,48.13205,32.639263,1.3422537,5.1588244,162.27666,4,2024-08-10,0,8,2024,3,5,1,Late Night,Summer,Poor,1,1,4.9
2024-09-10,Minya,27.75,30.75,42.738976,26.953558,1.3331815,4.3296494,142.16841,4,2024-09-10,0,9,2024,3,1,0,Late Night,Autumn,Poor,1,1,4.04
2024-10-10,Minya,27.75,30.75,68.86785,46.150036,1.7369459,7.459164,195.3149,4,2024-10-10,0,10,2024,4,3,0,Late Night,Autumn,Poor,1,1,6.92
2024-11-10,Minya,27.75,30.75,44.002945,30.961132,1.9158038,9.738301,223.70078,4,2024-11-10,0,11,2024,4,6,1,Late Night,Autumn,Poor,1,1,4.64
2024-12-10,Minya,27.75,30.75,54.626072,38.10578,1.9072204,10.717485,244.14914,4,2024-12-10,0,12,2024,4,1,0,Late Night,Winter,Poor,1,1,5.72
2024-01-11,Minya,27.75,30.75,46.429024,32.875732,1.2389407,5.3523765,163.89766,4,2024-01-11,0,1,2024,1,3,0,Late Night,Winter,Poor,1,1,4.93
2024-02-11,Minya,27.75,30.75,27.18332,18.408968,0.9662984,2.8146586,128.86836,2,2024-02-11,0,2,2024,1,6,1,Late Night,Winter,Fair,0,1,2.76
2024-03-11,Minya,27.75,30.75,53.972427,32.284843,0.7884495,1.7224693,125.67026,4,2024-03-11,0,3,2024,1,0,0,Late Night,Spring,Poor,1,1,4.84
2024-04-11,Minya,27.75,30.75,18.631454,12.898909,0.9309844,2.773959,144.035,2,2024-04-11,0,4,2024,2,3,0,Late Night,Spring,Fair,0,0,1.93
2024-05-11,Minya,27.75,30.75,45.893784,31.866648,1.2047352,4.298272,149.04436,4,2024-05-11,0,5,2024,2,5,1,Late Night,Spring,Poor,1,1,4.78
2024-06-11,Minya,27.75,30.75,50.16898,34.654705,1.3713504,6.5019774,190.11714,4,2024-06-11,0,6,2024,2,1,0,Late Night,Summer,Poor,1,1,5.2
2024-07-11,Minya,27.75,30.75,61.611103,40.05483,1.7229269,9.802079,223.64801,4,2024-07-11,0,7,2024,3,3,0,Late Night,Summer,Poor,1,1,6.01
2024-08-11,Minya,27.75,30.75,69.27871,46.09734,1.2763579,6.587811,187.99127,4,2024-08-11,0,8,2024,3,6,1,Late Night,Summer,Poor,1,1,6.91
2024-09-11,Minya,27.75,30.75,22.288874,15.117109,1.1345193,5.3803434,175.13559,2,2024-09-11,0,9,2024,3,2,0,Late Night,Autumn,Fair,0,1,2.27
2024-10-11,Minya,27.75,30.75,21.108576,13.2500305,0.76277053,1.4709371,113.980095,2,2024-10-11,0,10,2024,4,4,0,Late Night,Autumn,Fair,0,0,1.99
2024-11-11,Minya,27.75,30.75,49.480263,29.982004,1.1120247,3.72728,150.4608,4,2024-11-11,0,11,2024,4,0,0,Late Night,Autumn,Poor,1,1,4.5
2024-12-11,Minya,27.75,30.75,50.975815,35.482857,1.4366221,7.5997376,197.8125,4,2024-12-11,0,12,2024,4,2,0,Late Night,Winter,Poor,1,1,5.32
2024-01-12,Minya,27.75,30.75,46.311527,32.753178,2.0442982,11.7502165,240.928,4,2024-01-12,0,1,2024,1,4,0,Late Night,Winter,Poor,1,1,4.91
2024-02-12,Minya,27.75,30.75,59.9681,42.153942,2.423491,14.749559,304.89987,4,2024-02-12,0,2,2024,1,0,0,Late Night,Winter,Poor,1,1,6.32
2024-03-12,Minya,27.75,30.75,60.114132,41.613533,1.318287,5.772279,200.40462,4,2024-03-12,0,3,2024,1,1,0,Late Night,Spring,Poor,1,1,6.24
2024-04-12,Minya,27.75,30.75,42.0863,26.312761,1.380559,3.5103652,166.26237,4,2024-04-12,0,4,2024,2,4,0,Late Night,Spring,Poor,1,1,3.95
2024-05-12,Minya,27.75,30.75,45.87696,30.108765,1.7217047,4.0508895,173.9368,4,2024-05-12,0,5,2024,2,6,1,Late Night,Spring,Poor,1,1,4.52
2024-06-12,Minya,27.75,30.75,47.827824,33.39068,2.76145,9.387464,280.49283,4,2024-06-12,0,6,2024,2,2,0,Late Night,Summer,Poor,1,1,5.01
2024-07-12,Minya,27.75,30.75,55.768112,39.075813,3.8968818,14.929356,411.1008,4,2024-07-12,0,7,2024,3,4,0,Late Night,Summer,Poor,1,1,5.86
2024-08-12,Minya,27.75,30.75,81.08265,50.359234,2.132512,6.8470173,224.641,5,2024-08-12,0,8,2024,3,0,0,Late Night,Summer,Very Poor,1,1,7.55
2024-09-12,Minya,27.75,30.75,48.413086,33.1637,4.4593334,10.722374,326.41785,4,2024-09-12,0,9,2024,3,3,0,Late Night,Autumn,Poor,1,1,4.97
2024-10-12,Minya,27.75,30.75,119.38039,84.32915,6.6837015,21.022743,528.9337,5,2024-10-12,0,10,2024,4,5,1,Late Night,Autumn,Very Poor,1,1,12.65
2024-11-12,Minya,27.75,30.75,120.2904,85.01292,5.8237886,24.707617,557.04584,5,2024-11-12,0,11,2024,4,1,0,Late Night,Autumn,Very Poor,1,1,12.75
2024-12-12,Minya,27.75,30.75,76.87708,55.23458,3.1628845,18.39419,440.75058,5,2024-12-12,0,12,2024,4,3,0,Late Night,Winter,Very Poor,1,1,8.29
2003-01-01,Qalyubia,30.75,30.75,37.07606,22.770905,1.5365238,2.18904,175.41682,3,2003-01-01,0,1,2003,1,2,0,Late Night,Winter,Moderate,0,1,3.42
2003-02-01,Qalyubia,30.75,30.75,38.93615,24.96148,1.0969524,1.8189894,162.9142,3,2003-02-01,0,2,2003,1,5,1,Late Night,Winter,Moderate,0,1,3.74
2003-03-01,Qalyubia,30.75,30.75,18.618778,12.238786,1.548029,2.261288,153.91515,2,2003-03-01,0,3,2003,1,5,1,Late Night,Spring,Fair,0,0,1.84
2003-04-01,Qalyubia,30.75,30.75,74.53844,48.04002,1.1885135,2.2915857,157.16968,4,2003-04-01,0,4,2003,2,1,0,Late Night,Spring,Poor,1,1,7.21
2003-05-01,Qalyubia,30.75,30.75,84.4982,62.37593,3.5080519,5.602942,204.17612,5,2003-05-01,0,5,2003,2,3,0,Late Night,Spring,Very Poor,1,1,9.36
2003-06-01,Qalyubia,30.75,30.75,21.43122,15.052137,2.9818475,4.9815297,191.20618,2,2003-06-01,0,6,2003,2,6,1,Late Night,Summer,Fair,0,1,2.26
2003-07-01,Qalyubia,30.75,30.75,19.365643,13.729278,13.56742,10.483461,419.75885,2,2003-07-01,0,7,2003,3,1,0,Late Night,Summer,Fair,0,0,2.06
2003-08-01,Qalyubia,30.75,30.75,31.290825,22.58855,2.7560582,3.5901167,183.38477,3,2003-08-01,0,8,2003,3,4,0,Late Night,Summer,Moderate,0,1,3.39
2003-09-01,Qalyubia,30.75,30.75,49.067863,34.922153,5.403578,7.4267063,266.23825,4,2003-09-01,0,9,2003,3,0,0,Late Night,Autumn,Poor,1,1,5.24
2003-10-01,Qalyubia,30.75,30.75,62.08893,44.340992,8.533152,11.0562725,349.13177,4,2003-10-01,0,10,2003,4,2,0,Late Night,Autumn,Poor,1,1,6.65
2003-11-01,Qalyubia,30.75,30.75,65.19281,45.973137,19.901594,15.580554,457.2928,4,2003-11-01,0,11,2003,4,5,1,Late Night,Autumn,Poor,1,1,6.9
2003-12-01,Qalyubia,30.75,30.75,14.243596,9.852101,5.936701,6.618848,251.22952,1,2003-12-01,0,12,2003,4,0,0,Late Night,Winter,Good,0,0,1.48
2003-01-02,Qalyubia,30.75,30.75,42.334476,25.746601,1.5753715,2.6956286,192.31291,4,2003-01-02,0,1,2003,1,3,0,Late Night,Winter,Poor,1,1,3.86
2003-02-02,Qalyubia,30.75,30.75,216.36743,138.31107,1.0646092,1.7106458,164.58102,5,2003-02-02,0,2,2003,1,6,1,Late Night,Winter,Very Poor,1,1,20.75
2003-03-02,Qalyubia,30.75,30.75,72.546074,48.321568,1.0654404,1.7577122,173.62495,4,2003-03-02,0,3,2003,1,6,1,Late Night,Spring,Poor,1,1,7.25
2003-04-02,Qalyubia,30.75,30.75,24.971428,16.527224,1.1134589,2.1500454,178.42923,2,2003-04-02,0,4,2003,2,2,0,Late Night,Spring,Fair,0,1,2.48
2003-05-02,Qalyubia,30.75,30.75,35.417885,21.202482,1.067771,2.367301,174.62534,3,2003-05-02,0,5,2003,2,4,0,Late Night,Spring,Moderate,0,1,3.18
2003-06-02,Qalyubia,30.75,30.75,40.888382,28.018007,1.6881824,3.012815,186.71245,4,2003-06-02,0,6,2003,2,0,0,Late Night,Summer,Poor,1,1,4.2
2003-07-02,Qalyubia,30.75,30.75,102.41536,65.334465,1.6758535,2.654019,178.00339,5,2003-07-02,0,7,2003,3,2,0,Late Night,Summer,Very Poor,1,1,9.8
2003-08-02,Qalyubia,30.75,30.75,27.668705,17.462412,1.040884,2.1427696,169.3126,2,2003-08-02,0,8,2003,3,5,1,Late Night,Summer,Fair,0,1,2.62
2003-09-02,Qalyubia,30.75,30.75,18.636171,11.9818535,1.9878983,2.025331,175.92671,2,2003-09-02,0,9,2003,3,1,0,Late Night,Autumn,Fair,0,0,1.8
2003-10-02,Qalyubia,30.75,30.75,27.870613,18.623722,2.1613836,2.649358,178.29549,2,2003-10-02,0,10,2003,4,3,0,Late Night,Autumn,Fair,0,1,2.79
2003-11-02,Qalyubia,30.75,30.75,39.193027,26.731215,3.421529,4.6585455,212.04312,4,2003-11-02,0,11,2003,4,6,1,Late Night,Autumn,Poor,1,1,4.01
2003-12-02,Qalyubia,30.75,30.75,80.01302,48.45913,2.2387738,4.0062103,196.00247,4,2003-12-02,0,12,2003,4,1,0,Late Night,Winter,Poor,1,1,7.27
2003-01-03,Qalyubia,30.75,30.75,30.357,20.94771,3.1761644,9.690553,212.09175,3,2003-01-03,0,1,2003,1,4,0,Late Night,Winter,Moderate,0,1,3.14
2003-02-03,Qalyubia,30.75,30.75,206.50827,115.89248,0.9149759,1.563194,159.84882,5,2003-02-03,0,2,2003,1,0,0,Late Night,Winter,Very Poor,1,1,17.38
2003-03-03,Qalyubia,30.75,30.75,92.38715,59.3231,1.1158412,2.238039,171.52748,5,2003-03-03,0,3,2003,1,0,0,Late Night,Spring,Very Poor,1,1,8.9
2003-04-03,Qalyubia,30.75,30.75,54.78978,33.844173,1.1158415,1.7068942,169.19386,4,2003-04-03,0,4,2003,2,3,0,Late Night,Spring,Poor,1,1,5.08
2003-05-03,Qalyubia,30.75,30.75,75.48078,44.122715,2.063355,3.0565844,186.9365,4,2003-05-03,0,5,2003,2,5,1,Late Night,Spring,Poor,1,1,6.62
2003-06-03,Qalyubia,30.75,30.75,19.851768,13.363546,1.2144554,1.5786555,174.26443,2,2003-06-03,0,6,2003,2,1,0,Late Night,Summer,Fair,0,0,2.0
2003-07-03,Qalyubia,30.75,30.75,19.110302,12.987357,1.66673,2.700858,199.35516,2,2003-07-03,0,7,2003,3,3,0,Late Night,Summer,Fair,0,0,1.95
2003-08-03,Qalyubia,30.75,30.75,37.771317,26.093061,1.5688031,4.1898146,215.58842,4,2003-08-03,0,8,2003,3,6,1,Late Night,Summer,Poor,1,1,3.91
2003-09-03,Qalyubia,30.75,30.75,41.177372,26.106022,1.2709435,2.722686,186.15907,4,2003-09-03,0,9,2003,3,2,0,Late Night,Autumn,Poor,1,1,3.92
2003-10-03,Qalyubia,30.75,30.75,30.905653,20.094206,1.38851,3.008722,181.8425,3,2003-10-03,0,10,2003,4,4,0,Late Night,Autumn,Moderate,0,1,3.01
2003-11-03,Qalyubia,30.75,30.75,33.075706,23.240772,1.2343932,2.2417908,175.07072,3,2003-11-03,0,11,2003,4,0,0,Late Night,Autumn,Moderate,0,1,3.49
2003-12-03,Qalyubia,30.75,30.75,32.74522,22.828886,0.95057404,2.2073436,173.4489,3,2003-12-03,0,12,2003,4,2,0,Late Night,Winter,Moderate,0,1,3.42
2003-01-04,Qalyubia,30.75,30.75,37.114433,24.781002,1.5943379,6.643859,192.44531,3,2003-01-04,0,1,2003,1,5,1,Late Night,Winter,Moderate,0,1,3.72
